giornata,partita,titolari
36,Sampdoria,Gunter
36,Sampdoria,Zanoli
36,Sampdoria,Ravaglia
36,Lecce,Falcone
36,Lecce,Gendrey
36,Lecce,Baschirotto
36,Lecce,Umtiti
36,Lecce,Gallo
36,Lecce,Gonzalez J.
36,Lecce,Blin
36,Lecce,Oudin
36,Lecce,Strefezza
36,Lecce,Colombo
36,Lecce,Di Francesco F.
36,Spezia,Shomurodov
36,Spezia,Reca
36,Spezia,Ekdal
36,Spezia,Esposito Sa.
36,Spezia,Bourabia
36,Spezia,Gyasi
36,Spezia,Nikolaou
36,Spezia,Ampadu
36,Spezia,Wisniewski
36,Spezia,Dragowski
36,Torino,Milinkovic-Savic V.
36,Torino,Djidji
36,Torino,Schuurs
36,Torino,Buongiorno
36,Torino,Singo
36,Torino,Ilic
36,Torino,Ricci S.
36,Torino,Rodriguez R.
36,Torino,Vlasic
36,Torino,Karamoh
36,Torino,Sanabria
36,Fiorentina,Kouame'
36,Fiorentina,Saponara
36,Fiorentina,Barak
36,Fiorentina,Mandragora
36,Fiorentina,Duncan
36,Fiorentina,Terzic
36,Fiorentina,Igor
36,Fiorentina,Martinez Quarta
36,Fiorentina,Venuti
36,Fiorentina,Cerofolini
36,Napoli,Meret
36,Napoli,Di Lorenzo
36,Napoli,Rrahmani
36,Napoli,Kim
36,Napoli,Olivera
36,Napoli,Zambo Anguissa
36,Napoli,Lobotka
36,Napoli,Zielinski
36,Napoli,Elmas
36,Napoli,Osimhen
36,Napoli,Kvaratskhelia
36,Inter,Correa
36,Inter,Gosens
36,Inter,Gagliardini
36,Inter,Asllani
36,Inter,Barella
36,Inter,Bellanova
36,Inter,Bastoni
36,Inter,De Vrij
36,Inter,D'ambrosio
36,Inter,Onana
36,Udinese,Silvestri
36,Udinese,Perez N.
36,Udinese,Bijol
36,Udinese,Masina
36,Udinese,Pereyra
36,Udinese,Arslan
36,Udinese,Walace
36,Udinese,Lovric
36,Udinese,Udogie
36,Udinese,Samardzic
36,Udinese,Beto
36,Lazio,Immobile
36,Lazio,Felipe Anderson
36,Lazio,Luis Alberto
36,Lazio,Vecino
36,Lazio,Milinkovic-Savic
36,Lazio,Hysaj
36,Lazio,Romagnoli
36,Lazio,Casale
36,Lazio,Lazzari
36,Lazio,Provedel
36,Roma,Rui Patricio
36,Roma,Bove
36,Roma,Smalling
36,Roma,Ibanez
36,Roma,Zalewski
36,Roma,Tahirovic
36,Roma,Camara Ma.
36,Roma,El Shaarawy
36,Roma,Solbakken
36,Roma,Wijnaldum
36,Roma,Belotti
36,Salernitana,Dia
36,Salernitana,Candreva
36,Salernitana,Bradaric
36,Salernitana,Coulibaly L.
36,Salernitana,Bohinen
36,Salernitana,Kastanos
36,Salernitana,Pirola
36,Salernitana,Gyomber
36,Salernitana,Daniliuc
36,Salernitana,Ochoa
36,Empoli,Vicario
36,Empoli,Ebuehi
36,Empoli,Ismajli
36,Empoli,Luperto
36,Empoli,Parisi
36,Empoli,Grassi
36,Empoli,Bandinelli
36,Empoli,Akpa Akpro
36,Empoli,Fazzini
36,Empoli,Cambiaghi
36,Empoli,Caputo
36,Juventus,Milik
36,Juventus,Kostic
36,Juventus,Rabiot
36,Juventus,Locatelli
36,Juventus,Miretti
36,Juventus,Barbieri
36,Juventus,Alex Sandro
36,Juventus,Bremer
36,Juventus,Gatti
36,Juventus,Szczesny
37,Sampdoria,Turk
37,Sampdoria,Oikonomou
37,Sampdoria,Nuytinck
37,Sampdoria,Amione
37,Sampdoria,Zanoli
37,Sampdoria,Winks
37,Sampdoria,Rincon
37,Sampdoria,Augello
37,Sampdoria,Leris
37,Sampdoria,Gabbiadini
37,Sampdoria,Quagliarella
37,Sassuolo,Pinamonti
37,Sassuolo,Berardi
37,Sassuolo,Matheus Henrique
37,Sassuolo,Obiang
37,Sassuolo,Thorstvedt
37,Sassuolo,Rogerio
37,Sassuolo,Ferrari G.
37,Sassuolo,Erlic
37,Sassuolo,Zortea
37,Sassuolo,Consigli
37,Salernitana,Fiorillo
37,Salernitana,Bronn
37,Salernitana,Troost-Ekong
37,Salernitana,Pirola
37,Salernitana,Kastanos
37,Salernitana,Coulibaly L.
37,Salernitana,Vilhena
37,Salernitana,Mazzocchi
37,Salernitana,Candreva
37,Salernitana,Botheim
37,Salernitana,Piatek
37,Udinese,Thauvin
37,Udinese,Zeegelaar
37,Udinese,Lovric
37,Udinese,Walace
37,Udinese,Samardzic
37,Udinese,Pereyra
37,Udinese,Masina
37,Udinese,Bijol
37,Udinese,Perez N.
37,Udinese,Silvestri
37,Spezia,Dragowski
37,Spezia,Ampadu
37,Spezia,Wisniewski
37,Spezia,Nikolaou
37,Spezia,Amian
37,Spezia,Bourabia
37,Spezia,Ekdal
37,Spezia,Esposito Sa.
37,Spezia,Reca
37,Spezia,Gyasi
37,Spezia,Nzola
37,Torino,Vlasic
37,Torino,Miranchuk
37,Torino,Vojvoda
37,Torino,Ilic
37,Torino,Ricci S.
37,Torino,Singo
37,Torino,Rodriguez R.
37,Torino,Buongiorno
37,Torino,Schuurs
37,Torino,Milinkovic-Savic V.
37,Fiorentina,Cerofolini
37,Fiorentina,Venuti
37,Fiorentina,Martinez Quarta
37,Fiorentina,Igor
37,Fiorentina,Biraghi
37,Fiorentina,Duncan
37,Fiorentina,Mandragora
37,Fiorentina,Ikone'
37,Fiorentina,Barak
37,Fiorentina,Saponara
37,Fiorentina,Jovic
37,Roma,El Shaarawy
37,Roma,Wijnaldum
37,Roma,Solbakken
37,Roma,Bove
37,Roma,Tahirovic
37,Roma,Zalewski
37,Roma,Smalling
37,Roma,Llorente D.
37,Roma,Missori
37,Roma,Svilar
37,Inter,Onana
37,Inter,D'ambrosio
37,Inter,Acerbi
37,Inter,Bastoni
37,Inter,Dumfries
37,Inter,Barella
37,Inter,Brozovic
37,Inter,Calhanoglu
37,Inter,Dimarco
37,Inter,Martinez L.
37,Inter,Lukaku
37,Atalanta,Koopmeiners
37,Atalanta,Pasalic
37,Atalanta,Maehle
37,Atalanta,De Roon
37,Atalanta,Ederson D.s.
37,Atalanta,Zappacosta
37,Atalanta,Scalvini
37,Atalanta,Djimsiti
37,Atalanta,Toloi
37,Atalanta,Sportiello
37,Verona,Montipo'
37,Verona,Magnani
37,Verona,Hien
37,Verona,Cabal
37,Verona,Terracciano F.
37,Verona,Miguel Veloso
37,Verona,Sulemana I.
37,Verona,Depaoli
37,Verona,Tameze
37,Verona,Ngonge
37,Verona,Djuric
37,Empoli,Cambiaghi
37,Empoli,Fazzini
37,Empoli,Akpa Akpro
37,Empoli,Grassi
37,Empoli,Haas
37,Empoli,Cacace
37,Empoli,Luperto
37,Empoli,Ismajli
37,Empoli,Ebuehi
37,Empoli,Vicario
37,Bologna,Skorupski
37,Bologna,Posch
37,Bologna,Bonifazi
37,Bologna,Lucumi'
37,Bologna,Cambiaso
37,Bologna,Ferguson
37,Bologna,Schouten
37,Bologna,Dominguez
37,Bologna,Aebischer
37,Bologna,Arnautovic
37,Bologna,Barrow
37,Napoli,Osimhen
37,Napoli,Zerbin
37,Napoli,Zielinski
37,Napoli,Lobotka
37,Napoli,Zambo Anguissa
37,Napoli,Olivera
37,Napoli,Kim
37,Napoli,Rrahmani
37,Napoli,Bereszynski
37,Napoli,Gollini
37,Monza,Di Gregorio
37,Monza,Marlon
37,Monza,Mari'
37,Monza,Izzo
37,Monza,Ciurria
37,Monza,Pessina
37,Monza,Rovella
37,Monza,Carlos Augusto
37,Monza,Caprari
37,Monza,Mota
37,Monza,Petagna
37,Lecce,Ceesay
37,Lecce,Banda
37,Lecce,Oudin
37,Lecce,Blin
37,Lecce,Askildsen
37,Lecce,Gallo
37,Lecce,Umtiti
37,Lecce,Baschirotto
37,Lecce,Gendrey
37,Lecce,Falcone
37,Lazio,Provedel
37,Lazio,Lazzari
37,Lazio,Casale
37,Lazio,Romagnoli
37,Lazio,Hysaj
37,Lazio,Milinkovic-Savic
37,Lazio,Vecino
37,Lazio,Luis Alberto
37,Lazio,Pedro
37,Lazio,Immobile
37,Lazio,Zaccagni
37,Cremonese,Tsadjout
37,Cremonese,Galdames
37,Cremonese,Valeri
37,Cremonese,Meite'
37,Cremonese,Pickel
37,Cremonese,Sernicola
37,Cremonese,Lochoshvili
37,Cremonese,Ferrari A.
37,Cremonese,Bianchetti
37,Cremonese,Sarr M.
37,Juventus,Szczesny
37,Juventus,Gatti
37,Juventus,Bremer
37,Juventus,Danilo
37,Juventus,Cuadrado
37,Juventus,Locatelli
37,Juventus,Rabiot
37,Juventus,Kostic
37,Juventus,Chiesa
37,Juventus,Kean
37,Juventus,Di Maria
37,Milan,Rafael Leao
37,Milan,Diaz B.
37,Milan,Messias
37,Milan,Krunic
37,Milan,Tonali
37,Milan,Hernandez T.
37,Milan,Tomori
37,Milan,Thiaw
37,Milan,Calabria
37,Milan,Maignan
38,Sassuolo,Russo A.
38,Sassuolo,Toljan
38,Sassuolo,Ruan
38,Sassuolo,Ferrari G.
38,Sassuolo,Rogerio
38,Sassuolo,Harroui
38,Sassuolo,Lopez M.
38,Sassuolo,Matheus Henrique
38,Sassuolo,Berardi
38,Sassuolo,Pinamonti
38,Sassuolo,Ceide
38,Fiorentina,Cabral
38,Fiorentina,Ikone'
38,Fiorentina,Duncan
38,Fiorentina,Amrabat
38,Fiorentina,Castrovilli
38,Fiorentina,Terzic
38,Fiorentina,Ranieri L.
38,Fiorentina,Martinez Quarta
38,Fiorentina,Dodo'
38,Fiorentina,Cerofolini
38,Torino,Milinkovic-Savic V.
38,Torino,Buongiorno
38,Torino,Schuurs
38,Torino,Rodriguez R.
38,Torino,Singo
38,Torino,Ilic
38,Torino,Ricci S.
38,Torino,Vojvoda
38,Torino,Miranchuk
38,Torino,Vlasic
38,Torino,Sanabria
38,Inter,Lukaku
38,Inter,Gosens
38,Inter,Calhanoglu
38,Inter,Brozovic
38,Inter,Gagliardini
38,Inter,Dumfries
38,Inter,Bastoni
38,Inter,De Vrij
38,Inter,Darmian
38,Inter,Handanovic
38,Cremonese,Sarr M.
38,Cremonese,Aiwu
38,Cremonese,Chiriches
38,Cremonese,Vasquez
38,Cremonese,Ghiglione
38,Cremonese,Meite'
38,Cremonese,Pickel
38,Cremonese,Galdames
38,Cremonese,Valeri
38,Cremonese,Buonaiuto
38,Cremonese,Ciofani D.
38,Salernitana,Botheim
38,Salernitana,Candreva
38,Salernitana,Mazzocchi
38,Salernitana,Bohinen
38,Salernitana,Coulibaly L.
38,Salernitana,Kastanos
38,Salernitana,Pirola
38,Salernitana,Gyomber
38,Salernitana,Daniliuc
38,Salernitana,Ochoa
38,Empoli,Vicario
38,Empoli,Stojanovic
38,Empoli,Walukiewicz
38,Empoli,Luperto
38,Empoli,Cacace
38,Empoli,Grassi
38,Empoli,Bandinelli
38,Empoli,Akpa Akpro
38,Empoli,Fazzini
38,Empoli,Cambiaghi
38,Empoli,Piccoli
38,Lazio,Immobile
38,Lazio,Felipe Anderson
38,Lazio,Luis Alberto
38,Lazio,Vecino
38,Lazio,Milinkovic-Savic
38,Lazio,Pellegrini Lu.
38,Lazio,Romagnoli
38,Lazio,Patric
38,Lazio,Hysaj
38,Lazio,Provedel
38,Napoli,Meret
38,Napoli,Di Lorenzo
38,Napoli,Rrahmani
38,Napoli,Ostigard
38,Napoli,Mario Rui
38,Napoli,Zambo Anguissa
38,Napoli,Lobotka
38,Napoli,Zielinski
38,Napoli,Elmas
38,Napoli,Osimhen
38,Napoli,Kvaratskhelia
38,Sampdoria,Gabbiadini
38,Sampdoria,Leris
38,Sampdoria,Augello
38,Sampdoria,Rincon
38,Sampdoria,Paoletti
38,Sampdoria,Zanoli
38,Sampdoria,Murru
38,Sampdoria,Amione
38,Sampdoria,Gunter
38,Sampdoria,Turk
38,Atalanta,Sportiello
38,Atalanta,Toloi
38,Atalanta,Djimsiti
38,Atalanta,Scalvini
38,Atalanta,Maehle
38,Atalanta,De Roon
38,Atalanta,Ederson D.s.
38,Atalanta,Zappacosta
38,Atalanta,Koopmeiners
38,Atalanta,Pasalic
38,Atalanta,Hojlund
38,Monza,Caprari
38,Monza,Colpani
38,Monza,Carlos Augusto
38,Monza,Rovella
38,Monza,Pessina
38,Monza,Ciurria
38,Monza,Caldirola
38,Monza,Mari'
38,Monza,Izzo
38,Monza,Di Gregorio
38,Lecce,Falcone
38,Lecce,Gendrey
38,Lecce,Baschirotto
38,Lecce,Umtiti
38,Lecce,Gallo
38,Lecce,Blin
38,Lecce,Hjulmand
38,Lecce,Oudin
38,Lecce,Strefezza
38,Lecce,Colombo
38,Lecce,Banda
38,Bologna,Arnautovic
38,Bologna,Orsolini
38,Bologna,Aebischer
38,Bologna,Medel
38,Bologna,Moro N.
38,Bologna,Cambiaso
38,Bologna,Bonifazi
38,Bologna,Lucumi'
38,Bologna,Posch
38,Bologna,Skorupski
38,Milan,Maignan
38,Milan,Calabria
38,Milan,Thiaw
38,Milan,Tomori
38,Milan,Hernandez T.
38,Milan,Krunic
38,Milan,Tonali
38,Milan,Messias
38,Milan,Diaz B.
38,Milan,Rafael Leao
38,Milan,Giroud
38,Verona,Ngonge
38,Verona,Depaoli
38,Verona,Tameze
38,Verona,Miguel Veloso
38,Verona,Sulemana I.
38,Verona,Faraoni
38,Verona,Cabal
38,Verona,Hien
38,Verona,Magnani
38,Verona,Montipo'
38,Roma,Svilar
38,Roma,Celik
38,Roma,Smalling
38,Roma,Mancini
38,Roma,Zalewski
38,Roma,Bove
38,Roma,Cristante
38,Roma,El Shaarawy
38,Roma,Pellegrini Lo.
38,Roma,Dybala
38,Roma,Belotti
38,Spezia,Gyasi
38,Spezia,Reca
38,Spezia,Zurkowski
38,Spezia,Esposito Sa.
38,Spezia,Bourabia
38,Spezia,Amian
38,Spezia,Nikolaou
38,Spezia,Ampadu
38,Spezia,Wisniewski
38,Spezia,Zoet
38,Udinese,Silvestri
38,Udinese,Abankwah
38,Udinese,Perez N.
38,Udinese,Guessand A.
38,Udinese,Pereyra
38,Udinese,Samardzic
38,Udinese,Walace
38,Udinese,Lovric
38,Udinese,Udogie
38,Udinese,Thauvin
38,Udinese,Beto
38,Juventus,Chiesa
38,Juventus,Kostic
38,Juventus,Rabiot
38,Juventus,Locatelli
38,Juventus,Miretti
38,Juventus,Cuadrado
38,Juventus,Danilo
38,Juventus,Bonucci
38,Juventus,Gatti
38,Juventus,Szczesny
